Month,Day,Facility,Storage_Type,Total_Capacity_Units,Used_Units,Utilization_Pct
116,18,Columbus,Pallet,7259560,313039.6904761905,4.3121028061782045
116,18,Columbus,Racking,4243200,83653.14285714286,1.9714635854341738
116,18,Columbus,Bins,233164800,135708.2380952381,0.05820271245712823
116,18,Columbus,Hazmat,6918400,32013.73809523809,0.4627332634024932
116,18,Sacramento,Pallet,3564450,313039.6904761905,8.782271892611496
116,18,Sacramento,Racking,3557216,83653.14285714286,2.3516464239771455
116,18,Sacramento,Bins,7776000,135708.2380952381,1.7452191113070743
116,18,Sacramento,Hazmat,712896,32013.73809523809,4.490660362133901
116,18,Austin,Pallet,3583152,313039.6904761905,8.736433466294216
116,18,Austin,Racking,3107328,83653.14285714286,2.692124643975237
116,18,Austin,Bins,10631520,135708.2380952381,1.2764707031096034
116,18,Austin,Hazmat,2015360,32013.73809523809,1.5884873221279616
116,19,SYSTEM_TOTAL,Pallet,14407162,313039.6904761905,2.1728060701766974
116,19,SYSTEM_TOTAL,Racking,10907744,83653.14285714286,0.7669151646494715
116,19,SYSTEM_TOTAL,Bins,251572320,135708.2380952381,0.05394402615328988
116,19,SYSTEM_TOTAL,Hazmat,9646656,32013.73809523809,0.3318635814860413
116,19,Columbus,Pallet,7259560,313039.6904761905,4.3121028061782045
116,19,Columbus,Racking,4243200,83653.14285714286,1.9714635854341738
116,19,Columbus,Bins,233164800,135708.2380952381,0.05820271245712823
116,19,Columbus,Hazmat,6918400,32013.73809523809,0.4627332634024932
116,19,Sacramento,Pallet,3564450,313039.6904761905,8.782271892611496
116,19,Sacramento,Racking,3557216,83653.14285714286,2.3516464239771455
116,19,Sacramento,Bins,7776000,135708.2380952381,1.7452191113070743
116,19,Sacramento,Hazmat,712896,32013.73809523809,4.490660362133901
116,19,Austin,Pallet,3583152,313039.6904761905,8.736433466294216
116,19,Austin,Racking,3107328,83653.14285714286,2.692124643975237
116,19,Austin,Bins,10631520,135708.2380952381,1.2764707031096034
116,19,Austin,Hazmat,2015360,32013.73809523809,1.5884873221279616
116,20,SYSTEM_TOTAL,Pallet,14407162,313039.6904761905,2.1728060701766974
116,20,SYSTEM_TOTAL,Racking,10907744,83653.14285714286,0.7669151646494715
116,20,SYSTEM_TOTAL,Bins,251572320,135708.2380952381,0.05394402615328988
116,20,SYSTEM_TOTAL,Hazmat,9646656,32013.73809523809,0.3318635814860413
116,20,Columbus,Pallet,7259560,313039.6904761905,4.3121028061782045
116,20,Columbus,Racking,4243200,83653.14285714286,1.9714635854341738
116,20,Columbus,Bins,233164800,135708.2380952381,0.05820271245712823
116,20,Columbus,Hazmat,6918400,32013.73809523809,0.4627332634024932
116,20,Sacramento,Pallet,3564450,313039.6904761905,8.782271892611496
116,20,Sacramento,Racking,3557216,83653.14285714286,2.3516464239771455
116,20,Sacramento,Bins,7776000,135708.2380952381,1.7452191113070743
116,20,Sacramento,Hazmat,712896,32013.73809523809,4.490660362133901
116,20,Austin,Pallet,3583152,313039.6904761905,8.736433466294216
116,20,Austin,Racking,3107328,83653.14285714286,2.692124643975237
116,20,Austin,Bins,10631520,135708.2380952381,1.2764707031096034
116,20,Austin,Hazmat,2015360,32013.73809523809,1.5884873221279616
116,21,SYSTEM_TOTAL,Pallet,14407162,313039.6904761905,2.1728060701766974
116,21,SYSTEM_TOTAL,Racking,10907744,83653.14285714286,0.7669151646494715
116,21,SYSTEM_TOTAL,Bins,251572320,135708.2380952381,0.05394402615328988
116,21,SYSTEM_TOTAL,Hazmat,9646656,32013.73809523809,0.3318635814860413
116,21,Columbus,Pallet,7259560,313039.6904761905,4.3121028061782045
116,21,Columbus,Racking,4243200,83653.14285714286,1.9714635854341738
116,21,Columbus,Bins,233164800,135708.2380952381,0.05820271245712823
116,21,Columbus,Hazmat,6918400,32013.73809523809,0.4627332634024932
116,21,Sacramento,Pallet,3564450,313039.6904761905,8.782271892611496
116,21,Sacramento,Racking,3557216,83653.14285714286,2.3516464239771455
116,21,Sacramento,Bins,7776000,135708.2380952381,1.7452191113070743
116,21,Sacramento,Hazmat,712896,32013.73809523809,4.490660362133901
116,21,Austin,Pallet,3583152,313039.6904761905,8.736433466294216
116,21,Austin,Racking,3107328,83653.14285714286,2.692124643975237
116,21,Austin,Bins,10631520,135708.2380952381,1.2764707031096034
116,21,Austin,Hazmat,2015360,32013.73809523809,1.5884873221279616
117,1,SYSTEM_TOTAL,Pallet,14407162,247485.64285714287,1.7177959327252852
117,1,SYSTEM_TOTAL,Racking,10907744,64442.23809523809,0.5907934591721082
117,1,SYSTEM_TOTAL,Bins,251572320,113702.02380952382,0.04519655572978928
117,1,SYSTEM_TOTAL,Hazmat,9646656,26600.47619047619,0.2757481576048341
117,1,Columbus,Pallet,7259560,247485.64285714287,3.409099764409177
117,1,Columbus,Racking,4243200,64442.23809523809,1.518717903828198
117,1,Columbus,Bins,233164800,113702.02380952382,0.048764660793363244
117,1,Columbus,Hazmat,6918400,26600.47619047619,0.384488844103784
117,1,Sacramento,Pallet,3564450,247485.64285714287,6.943164944301166
117,1,Sacramento,Racking,3557216,64442.23809523809,1.8115919329958623
117,1,Sacramento,Bins,7776000,113702.02380952382,1.4622173843817363
117,1,Sacramento,Hazmat,712896,26600.47619047619,3.7313263351844013
117,1,Austin,Pallet,3583152,247485.64285714287,6.906925602294931
117,1,Austin,Racking,3107328,64442.23809523809,2.0738794905216986
117,1,Austin,Bins,10631520,113702.02380952382,1.0694804111690879
117,1,Austin,Hazmat,2015360,26600.47619047619,1.319887076774184
117,2,SYSTEM_TOTAL,Pallet,14407162,247485.64285714287,1.7177959327252852
117,2,SYSTEM_TOTAL,Racking,10907744,64442.23809523809,0.5907934591721082
117,2,SYSTEM_TOTAL,Bins,251572320,113702.02380952382,0.04519655572978928
117,2,SYSTEM_TOTAL,Hazmat,9646656,26600.47619047619,0.2757481576048341
117,2,Columbus,Pallet,7259560,247485.64285714287,3.409099764409177
117,2,Columbus,Racking,4243200,64442.23809523809,1.518717903828198
117,2,Columbus,Bins,233164800,113702.02380952382,0.048764660793363244
117,2,Columbus,Hazmat,6918400,26600.47619047619,0.384488844103784
117,2,Sacramento,Pallet,3564450,247485.64285714287,6.943164944301166
117,2,Sacramento,Racking,3557216,64442.23809523809,1.8115919329958623
117,2,Sacramento,Bins,7776000,113702.02380952382,1.4622173843817363
117,2,Sacramento,Hazmat,712896,26600.47619047619,3.7313263351844013
117,2,Austin,Pallet,3583152,247485.64285714287,6.906925602294931
117,2,Austin,Racking,3107328,64442.23809523809,2.0738794905216986
117,2,Austin,Bins,10631520,113702.02380952382,1.0694804111690879
117,2,Austin,Hazmat,2015360,26600.47619047619,1.319887076774184
117,3,SYSTEM_TOTAL,Pallet,14407162,247485.64285714287,1.7177959327252852
117,3,SYSTEM_TOTAL,Racking,10907744,64442.23809523809,0.5907934591721082
117,3,SYSTEM_TOTAL,Bins,251572320,113702.02380952382,0.04519655572978928
117,3,SYSTEM_TOTAL,Hazmat,9646656,26600.47619047619,0.2757481576048341
117,3,Columbus,Pallet,7259560,247485.64285714287,3.409099764409177
117,3,Columbus,Racking,4243200,64442.23809523809,1.518717903828198
117,3,Columbus,Bins,233164800,113702.02380952382,0.048764660793363244
117,3,Columbus,Hazmat,6918400,26600.47619047619,0.384488844103784
117,3,Sacramento,Pallet,3564450,247485.64285714287,6.943164944301166
117,3,Sacramento,Racking,3557216,64442.23809523809,1.8115919329958623
117,3,Sacramento,Bins,7776000,113702.02380952382,1.4622173843817363
117,3,Sacramento,Hazmat,712896,26600.47619047619,3.7313263351844013
117,3,Austin,Pallet,3583152,247485.64285714287,6.906925602294931
117,3,Austin,Racking,3107328,64442.23809523809,2.0738794905216986
117,3,Austin,Bins,10631520,113702.02380952382,1.0694804111690879
117,3,Austin,Hazmat,2015360,26600.47619047619,1.319887076774184
117,4,SYSTEM_TOTAL,Pallet,14407162,247485.64285714287,1.7177959327252852
117,4,SYSTEM_TOTAL,Racking,10907744,64442.23809523809,0.5907934591721082
117,4,SYSTEM_TOTAL,Bins,251572320,113702.02380952382,0.04519655572978928
117,4,SYSTEM_TOTAL,Hazmat,9646656,26600.47619047619,0.2757481576048341
117,4,Columbus,Pallet,7259560,247485.64285714287,3.409099764409177
117,4,Columbus,Racking,4243200,64442.23809523809,1.518717903828198
117,4,Columbus,Bins,233164800,113702.02380952382,0.048764660793363244
117,4,Columbus,Hazmat,6918400,26600.47619047619,0.384488844103784
117,4,Sacramento,Pallet,3564450,247485.64285714287,6.943164944301166
117,4,Sacramento,Racking,3557216,64442.23809523809,1.8115919329958623
117,4,Sacramento,Bins,7776000,113702.02380952382,1.4622173843817363
117,4,Sacramento,Hazmat,712896,26600.47619047619,3.7313263351844013
117,4,Austin,Pallet,3583152,247485.64285714287,6.906925602294931
117,4,Austin,Racking,3107328,64442.23809523809,2.0738794905216986
117,4,Austin,Bins,10631520,113702.02380952382,1.0694804111690879
117,4,Austin,Hazmat,2015360,26600.47619047619,1.319887076774184
117,5,SYSTEM_TOTAL,Pallet,14407162,247485.64285714287,1.7177959327252852
117,5,SYSTEM_TOTAL,Racking,10907744,64442.23809523809,0.5907934591721082
117,5,SYSTEM_TOTAL,Bins,251572320,113702.02380952382,0.04519655572978928
117,5,SYSTEM_TOTAL,Hazmat,9646656,26600.47619047619,0.2757481576048341
117,5,Columbus,Pallet,7259560,247485.64285714287,3.409099764409177
117,5,Columbus,Racking,4243200,64442.23809523809,1.518717903828198
117,5,Columbus,Bins,233164800,113702.02380952382,0.048764660793363244
117,5,Columbus,Hazmat,6918400,26600.47619047619,0.384488844103784
117,5,Sacramento,Pallet,3564450,247485.64285714287,6.943164944301166
117,5,Sacramento,Racking,3557216,64442.23809523809,1.8115919329958623
117,5,Sacramento,Bins,7776000,113702.02380952382,1.4622173843817363
117,5,Sacramento,Hazmat,712896,26600.47619047619,3.7313263351844013
117,5,Austin,Pallet,3583152,247485.64285714287,6.906925602294931
117,5,Austin,Racking,3107328,64442.23809523809,2.0738794905216986
117,5,Austin,Bins,10631520,113702.02380952382,1.0694804111690879
117,5,Austin,Hazmat,2015360,26600.47619047619,1.319887076774184
117,6,SYSTEM_TOTAL,Pallet,14407162,247485.64285714287,1.7177959327252852
117,6,SYSTEM_TOTAL,Racking,10907744,64442.23809523809,0.5907934591721082
117,6,SYSTEM_TOTAL,Bins,251572320,113702.02380952382,0.04519655572978928
117,6,SYSTEM_TOTAL,Hazmat,9646656,26600.47619047619,0.2757481576048341
117,6,Columbus,Pallet,7259560,247485.64285714287,3.409099764409177
117,6,Columbus,Racking,4243200,64442.23809523809,1.518717903828198
117,6,Columbus,Bins,233164800,113702.02380952382,0.048764660793363244
117,6,Columbus,Hazmat,6918400,26600.47619047619,0.384488844103784
117,6,Sacramento,Pallet,3564450,247485.64285714287,6.943164944301166
117,6,Sacramento,Racking,3557216,64442.23809523809,1.8115919329958623
117,6,Sacramento,Bins,7776000,113702.02380952382,1.4622173843817363
117,6,Sacramento,Hazmat,712896,26600.47619047619,3.7313263351844013
117,6,Austin,Pallet,3583152,247485.64285714287,6.906925602294931
117,6,Austin,Racking,3107328,64442.23809523809,2.0738794905216986
117,6,Austin,Bins,10631520,113702.02380952382,1.0694804111690879
117,6,Austin,Hazmat,2015360,26600.47619047619,1.319887076774184
117,7,SYSTEM_TOTAL,Pallet,14407162,247485.64285714287,1.7177959327252852
117,7,SYSTEM_TOTAL,Racking,10907744,64442.23809523809,0.5907934591721082
117,7,SYSTEM_TOTAL,Bins,251572320,113702.02380952382,0.04519655572978928
117,7,SYSTEM_TOTAL,Hazmat,9646656,26600.47619047619,0.2757481576048341
117,7,Columbus,Pallet,7259560,247485.64285714287,3.409099764409177
117,7,Columbus,Racking,4243200,64442.23809523809,1.518717903828198
117,7,Columbus,Bins,233164800,113702.02380952382,0.048764660793363244
117,7,Columbus,Hazmat,6918400,26600.47619047619,0.384488844103784
117,7,Sacramento,Pallet,3564450,247485.64285714287,6.943164944301166
117,7,Sacramento,Racking,3557216,64442.23809523809,1.8115919329958623
117,7,Sacramento,Bins,7776000,113702.02380952382,1.4622173843817363
117,7,Sacramento,Hazmat,712896,26600.47619047619,3.7313263351844013
117,7,Austin,Pallet,3583152,247485.64285714287,6.906925602294931
117,7,Austin,Racking,3107328,64442.23809523809,2.0738794905216986
117,7,Austin,Bins,10631520,113702.02380952382,1.0694804111690879
117,7,Austin,Hazmat,2015360,26600.47619047619,1.319887076774184
117,8,SYSTEM_TOTAL,Pallet,14407162,247485.64285714287,1.7177959327252852
117,8,SYSTEM_TOTAL,Racking,10907744,64442.23809523809,0.5907934591721082
117,8,SYSTEM_TOTAL,Bins,251572320,113702.02380952382,0.04519655572978928
117,8,SYSTEM_TOTAL,Hazmat,9646656,26600.47619047619,0.2757481576048341
117,8,Columbus,Pallet,7259560,247485.64285714287,3.409099764409177
117,8,Columbus,Racking,4243200,64442.23809523809,1.518717903828198
117,8,Columbus,Bins,233164800,113702.02380952382,0.048764660793363244
117,8,Columbus,Hazmat,6918400,26600.47619047619,0.384488844103784
117,8,Sacramento,Pallet,3564450,247485.64285714287,6.943164944301166
117,8,Sacramento,Racking,3557216,64442.23809523809,1.8115919329958623
117,8,Sacramento,Bins,7776000,113702.02380952382,1.4622173843817363
117,8,Sacramento,Hazmat,712896,26600.47619047619,3.7313263351844013
117,8,Austin,Pallet,3583152,247485.64285714287,6.906925602294931
117,8,Austin,Racking,3107328,64442.23809523809,2.0738794905216986
117,8,Austin,Bins,10631520,113702.02380952382,1.0694804111690879
117,8,Austin,Hazmat,2015360,26600.47619047619,1.319887076774184
117,9,SYSTEM_TOTAL,Pallet,14407162,247485.64285714287,1.7177959327252852
117,9,SYSTEM_TOTAL,Racking,10907744,64442.23809523809,0.5907934591721082
117,9,SYSTEM_TOTAL,Bins,251572320,113702.02380952382,0.04519655572978928
117,9,SYSTEM_TOTAL,Hazmat,9646656,26600.47619047619,0.2757481576048341
117,9,Columbus,Pallet,7259560,247485.64285714287,3.409099764409177
117,9,Columbus,Racking,4243200,64442.23809523809,1.518717903828198
117,9,Columbus,Bins,233164800,113702.02380952382,0.048764660793363244
117,9,Columbus,Hazmat,6918400,26600.47619047619,0.384488844103784
117,9,Sacramento,Pallet,3564450,247485.64285714287,6.943164944301166
117,9,Sacramento,Racking,3557216,64442.23809523809,1.8115919329958623
117,9,Sacramento,Bins,7776000,113702.02380952382,1.4622173843817363
117,9,Sacramento,Hazmat,712896,26600.47619047619,3.7313263351844013
117,9,Austin,Pallet,3583152,247485.64285714287,6.906925602294931
117,9,Austin,Racking,3107328,64442.23809523809,2.0738794905216986
117,9,Austin,Bins,10631520,113702.02380952382,1.0694804111690879
117,9,Austin,Hazmat,2015360,26600.47619047619,1.319887076774184
117,10,SYSTEM_TOTAL,Pallet,14407162,247485.64285714287,1.7177959327252852
117,10,SYSTEM_TOTAL,Racking,10907744,64442.23809523809,0.5907934591721082
117,10,SYSTEM_TOTAL,Bins,251572320,113702.02380952382,0.04519655572978928
117,10,SYSTEM_TOTAL,Hazmat,9646656,26600.47619047619,0.2757481576048341
117,10,Columbus,Pallet,7259560,247485.64285714287,3.409099764409177
117,10,Columbus,Racking,4243200,64442.23809523809,1.518717903828198
117,10,Columbus,Bins,233164800,113702.02380952382,0.048764660793363244
117,10,Columbus,Hazmat,6918400,26600.47619047619,0.384488844103784
117,10,Sacramento,Pallet,3564450,247485.64285714287,6.943164944301166
117,10,Sacramento,Racking,3557216,64442.23809523809,1.8115919329958623
117,10,Sacramento,Bins,7776000,113702.02380952382,1.4622173843817363
117,10,Sacramento,Hazmat,712896,26600.47619047619,3.7313263351844013
117,10,Austin,Pallet,3583152,247485.64285714287,6.906925602294931
117,10,Austin,Racking,3107328,64442.23809523809,2.0738794905216986
117,10,Austin,Bins,10631520,113702.02380952382,1.0694804111690879
117,10,Austin,Hazmat,2015360,26600.47619047619,1.319887076774184
117,11,SYSTEM_TOTAL,Pallet,14407162,247485.64285714287,1.7177959327252852
117,11,SYSTEM_TOTAL,Racking,10907744,64442.23809523809,0.5907934591721082
117,11,SYSTEM_TOTAL,Bins,251572320,113702.02380952382,0.04519655572978928
117,11,SYSTEM_TOTAL,Hazmat,9646656,26600.47619047619,0.2757481576048341
117,11,Columbus,Pallet,7259560,247485.64285714287,3.409099764409177
117,11,Columbus,Racking,4243200,64442.23809523809,1.518717903828198
117,11,Columbus,Bins,233164800,113702.02380952382,0.048764660793363244
117,11,Columbus,Hazmat,6918400,26600.47619047619,0.384488844103784
117,11,Sacramento,Pallet,3564450,247485.64285714287,6.943164944301166
117,11,Sacramento,Racking,3557216,64442.23809523809,1.8115919329958623
117,11,Sacramento,Bins,7776000,113702.02380952382,1.4622173843817363
117,11,Sacramento,Hazmat,712896,26600.47619047619,3.7313263351844013
117,11,Austin,Pallet,3583152,247485.64285714287,6.906925602294931
117,11,Austin,Racking,3107328,64442.23809523809,2.0738794905216986
117,11,Austin,Bins,10631520,113702.02380952382,1.0694804111690879
117,11,Austin,Hazmat,2015360,26600.47619047619,1.319887076774184
117,12,SYSTEM_TOTAL,Pallet,14407162,247485.64285714287,1.7177959327252852
117,12,SYSTEM_TOTAL,Racking,10907744,64442.23809523809,0.5907934591721082
117,12,SYSTEM_TOTAL,Bins,251572320,113702.02380952382,0.04519655572978928
117,12,SYSTEM_TOTAL,Hazmat,9646656,26600.47619047619,0.2757481576048341
117,12,Columbus,Pallet,7259560,247485.64285714287,3.409099764409177
117,12,Columbus,Racking,4243200,64442.23809523809,1.518717903828198
117,12,Columbus,Bins,233164800,113702.02380952382,0.048764660793363244
117,12,Columbus,Hazmat,6918400,26600.47619047619,0.384488844103784
117,12,Sacramento,Pallet,3564450,247485.64285714287,6.943164944301166
117,12,Sacramento,Racking,3557216,64442.23809523809,1.8115919329958623
117,12,Sacramento,Bins,7776000,113702.02380952382,1.4622173843817363
117,12,Sacramento,Hazmat,712896,26600.47619047619,3.7313263351844013
117,12,Austin,Pallet,3583152,247485.64285714287,6.906925602294931
117,12,Austin,Racking,3107328,64442.23809523809,2.0738794905216986
117,12,Austin,Bins,10631520,113702.02380952382,1.0694804111690879
117,12,Austin,Hazmat,2015360,26600.47619047619,1.319887076774184
117,13,SYSTEM_TOTAL,Pallet,14407162,247485.64285714287,1.7177959327252852
117,13,SYSTEM_TOTAL,Racking,10907744,64442.23809523809,0.5907934591721082
117,13,SYSTEM_TOTAL,Bins,251572320,113702.02380952382,0.04519655572978928
117,13,SYSTEM_TOTAL,Hazmat,9646656,26600.47619047619,0.2757481576048341
117,13,Columbus,Pallet,7259560,247485.64285714287,3.409099764409177
117,13,Columbus,Racking,4243200,64442.23809523809,1.518717903828198
117,13,Columbus,Bins,233164800,113702.02380952382,0.048764660793363244
117,13,Columbus,Hazmat,6918400,26600.47619047619,0.384488844103784
117,13,Sacramento,Pallet,3564450,247485.64285714287,6.943164944301166
117,13,Sacramento,Racking,3557216,64442.23809523809,1.8115919329958623
117,13,Sacramento,Bins,7776000,113702.02380952382,1.4622173843817363
117,13,Sacramento,Hazmat,712896,26600.47619047619,3.7313263351844013
117,13,Austin,Pallet,3583152,247485.64285714287,6.906925602294931
117,13,Austin,Racking,3107328,64442.23809523809,2.0738794905216986
117,13,Austin,Bins,10631520,113702.02380952382,1.0694804111690879
117,13,Austin,Hazmat,2015360,26600.47619047619,1.319887076774184
117,14,SYSTEM_TOTAL,Pallet,14407162,247485.64285714287,1.7177959327252852
117,14,SYSTEM_TOTAL,Racking,10907744,64442.23809523809,0.5907934591721082
117,14,SYSTEM_TOTAL,Bins,251572320,113702.02380952382,0.04519655572978928
117,14,SYSTEM_TOTAL,Hazmat,9646656,26600.47619047619,0.2757481576048341
