Month,Day,Facility,Supplier,Supplier_Type,Weight_lbs,Volume_cuft,Trucks_Needed,Weight_Utilization_Pct,Volume_Utilization_Pct,Binding_Constraint,Num_SKUs,SKUs_Delivered
1,19,Austin,Form & Function,Domestic,527507.619,176103.4074,49,23.92324803,99.83186361,volume,2,"SKUC1,SKUC2"
1,20,Columbus,The Write Stuff,International,47619.04762,952.7336861,2,52.91005291,13.23241231,weight,2,"SKUW1,SKUW3"
1,20,Columbus,Form & Function,Domestic,124210.7143,123974.619,35,7.886394558,98.3925548,volume,2,"SKUD1,SKUD3"
1,20,Columbus,VoltEdge,International,87200,13952,4,48.44444444,96.88888889,volume,1,SKUE3
1,20,Sacramento,Bound to Learn,Domestic,1533632.143,73926.91964,35,97.37346939,58.67215845,weight,3,"SKUT2,SKUT3,SKUT4"
1,20,Sacramento,Form & Function,Domestic,527507.619,176103.4074,49,23.92324803,99.83186361,volume,2,"SKUC1,SKUC2"
1,20,Sacramento,VoltEdge,International,45105.71429,870.0947972,2,50.11746032,12.08464996,weight,1,SKUE1
1,20,Austin,The Write Stuff,International,33522.61905,620.7892416,1,74.49470899,17.2441456,weight,1,SKUW2
1,20,Austin,Canvas & Co.,Domestic,28638.19048,717.0937776,1,63.64042328,19.9192716,weight,3,"SKUA1,SKUA2,SKUA3"
1,20,Austin,Bound to Learn,Domestic,27167.85714,792.3958333,1,60.37301587,22.01099537,weight,1,SKUT1
1,20,Austin,Form & Function,Domestic,105178.5714,89752.38095,25,9.349206349,99.72486772,volume,1,SKUD2
1,20,Austin,VoltEdge,International,954819.0476,117516.1905,33,64.29757896,98.91935225,volume,1,SKUE2
1,21,Columbus,The Write Stuff,International,15314.28571,354.4973545,1,34.03174603,9.847148736,weight,1,SKUW1
1,21,Columbus,Canvas & Co.,Domestic,19834.7619,419.9101356,1,44.07724868,11.66417043,weight,2,"SKUA1,SKUA3"
1,21,Columbus,Form & Function,Domestic,210050.7143,172732.7407,48,9.724570106,99.96107682,volume,2,"SKUD3,SKUC1"
1,21,Columbus,VoltEdge,International,45105.71429,870.0947972,2,50.11746032,12.08464996,weight,1,SKUE1
1,21,Sacramento,The Write Stuff,International,32304.7619,598.2363316,1,71.78835979,16.61767588,weight,1,SKUW3
1,21,Sacramento,Canvas & Co.,Domestic,8803.428571,297.183642,1,19.5631746,8.255101166,weight,1,SKUA2
1,21,Sacramento,Bound to Learn,Domestic,982928.5714,47657.14286,22,99.28571429,60.17316017,weight,1,SKUT2
1,21,Sacramento,VoltEdge,International,1042019.048,131468.1905,37,62.58372658,98.6998427,volume,2,"SKUE2,SKUE3"
1,21,Austin,The Write Stuff,International,33522.61905,620.7892416,1,74.49470899,17.2441456,weight,1,SKUW2
1,21,Austin,Bound to Learn,Domestic,577871.4286,27062.17262,13,98.78144078,57.82515517,weight,3,"SKUT1,SKUT3,SKUT4"
1,21,Austin,Form & Function,Domestic,546846.1905,217097.6667,61,19.92153699,98.86050395,volume,3,"SKUD1,SKUD2,SKUC2"
2,1,Columbus,The Write Stuff,International,27338.57143,518.9980159,1,60.75238095,14.41661155,weight,3,"SKUW1,SKUW2,SKUW3"
2,1,Columbus,Canvas & Co.,Domestic,25059.33333,563.5513944,1,55.68740741,15.6542054,weight,3,"SKUA1,SKUA2,SKUA3"
2,1,Columbus,Bound to Learn,Domestic,990946.4286,47930.96726,23,95.74361629,57.88764162,weight,4,"SKUT1,SKUT2,SKUT3,SKUT4"
2,1,Columbus,Form & Function,Domestic,608842.381,201776.8333,57,23.73654507,98.33179012,volume,4,"SKUD1,SKUD2,SKUC1,SKUC2"
2,1,Columbus,VoltEdge,International,151930,18002.51653,6,56.27037037,83.34498396,volume,3,"SKUE1,SKUE2,SKUE3"
2,1,Sacramento,The Write Stuff,International,54048.09524,1013.618827,2,60.05343915,14.07803927,weight,2,"SKUW1,SKUW2"
2,1,Sacramento,Canvas & Co.,Domestic,14373.71429,468.8595955,1,31.9415873,13.02387765,weight,3,"SKUA1,SKUA2,SKUA3"
2,1,Sacramento,Bound to Learn,Domestic,52541.66667,2432.554563,2,58.37962963,33.78548005,weight,3,"SKUT1,SKUT3,SKUT4"
2,1,Sacramento,Form & Function,Domestic,226272.381,226732.9392,63,7.981389099,99.97043173,volume,5,"SKUD1,SKUD2,SKUD3,SKUC1,SKUC2"
2,1,Sacramento,VoltEdge,International,1240796.667,155398.3261,44,62.66649832,98.10500382,volume,3,"SKUE1,SKUE2,SKUE3"
2,1,Austin,The Write Stuff,International,32312.14286,686.2433862,1,71.8047619,19.06231628,weight,2,"SKUW1,SKUW2"
2,1,Austin,Canvas & Co.,Domestic,3598.285714,105.1057374,1,7.996190476,2.919603818,weight,3,"SKUA1,SKUA2,SKUA3"
2,1,Austin,Bound to Learn,Domestic,682954.7619,31927.28175,16,94.85482804,55.42930859,weight,3,"SKUT1,SKUT3,SKUT4"
2,1,Austin,Form & Function,Domestic,126655.2381,22394.86772,7,40.20801209,88.86852272,volume,4,"SKUD1,SKUD2,SKUC1,SKUC2"
2,1,Austin,VoltEdge,International,200831.4286,18945.83113,6,74.38201058,87.71218115,volume,3,"SKUE1,SKUE2,SKUE3"
2,2,Columbus,The Write Stuff,International,68166.66667,1262.345679,2,75.74074074,17.53257888,weight,2,"SKUW2,SKUW3"
2,2,Columbus,Canvas & Co.,Domestic,4892.952381,44.24327601,1,10.87322751,1.228979889,weight,1,SKUA1
2,2,Columbus,Bound to Learn,Domestic,30990.47619,903.8888889,1,68.86772487,25.10802469,weight,1,SKUT1
2,2,Columbus,Form & Function,Domestic,522764.2857,226694.0952,63,18.43965734,99.95330478,volume,2,"SKUD2,SKUC2"
2,2,Sacramento,The Write Stuff,International,16230.71429,375.7109788,1,36.06825397,10.43641608,weight,1,SKUW1
2,2,Sacramento,Canvas & Co.,Domestic,27343.52381,777.956239,1,60.76338624,21.60989553,weight,2,"SKUA2,SKUA3"
2,2,Sacramento,Bound to Learn,Domestic,24436.90476,712.7430556,1,54.3042328,19.79841821,weight,1,SKUT4
2,2,Sacramento,VoltEdge,International,1088866.667,137395.8095,39,62.04368471,97.86026319,volume,2,"SKUE2,SKUE3"
2,2,Austin,Bound to Learn,Domestic,1546783.333,74995.55556,35,98.20846561,59.52028219,weight,2,"SKUT2,SKUT3"
2,2,Austin,Form & Function,Domestic,284548.8095,176938.2037,50,12.64661376,98.29900206,volume,3,"SKUD1,SKUD3,SKUC1"
2,2,Austin,VoltEdge,International,48901.42857,943.3145944,2,54.33492063,13.10159159,weight,1,SKUE1
2,3,Columbus,The Write Stuff,International,30200,559.2592593,1,67.11111111,15.53497942,weight,1,SKUW3
2,3,Columbus,Canvas & Co.,Domestic,4892.952381,44.24327601,1,10.87322751,1.228979889,weight,1,SKUA1
2,3,Columbus,Bound to Learn,Domestic,1027225,48734.09226,23,99.24879227,58.85759935,weight,3,"SKUT1,SKUT2,SKUT4"
2,3,Columbus,Form & Function,Domestic,411371.4286,131638.8571,37,24.70699271,98.82797083,volume,1,SKUC2
2,3,Sacramento,The Write Stuff,International,37966.66667,703.0864198,1,84.37037037,19.53017833,weight,1,SKUW2
2,3,Sacramento,Canvas & Co.,Domestic,27343.52381,777.956239,1,60.76338624,21.60989553,weight,2,"SKUA2,SKUA3"
2,3,Sacramento,Bound to Learn,Domestic,574985.7143,27878.09524,13,98.28815629,59.56857957,weight,1,SKUT3
2,3,Sacramento,Form & Function,Domestic,74955.71429,6246.309524,2,83.28412698,86.75429894,volume,1,SKUD1
2,3,Sacramento,VoltEdge,International,997285.7143,122742.8571,35,63.31972789,97.41496599,volume,1,SKUE2
2,3,Austin,The Write Stuff,International,16230.71429,375.7109788,1,36.06825397,10.43641608,weight,1,SKUW1
2,3,Austin,Form & Function,Domestic,321627.619,266920.4656,75,9.529707231,98.85943171,volume,3,"SKUD2,SKUD3,SKUC1"
2,3,Austin,VoltEdge,International,140482.381,15596.26698,5,62.43661376,86.64592764,volume,2,"SKUE1,SKUE3"
2,4,Columbus,The Write Stuff,International,68166.66667,1262.345679,2,75.74074074,17.53257888,weight,2,"SKUW2,SKUW3"
2,4,Columbus,Canvas & Co.,Domestic,10775.42857,363.753858,1,23.94539683,10.10427383,weight,1,SKUA2
2,4,Columbus,Bound to Learn,Domestic,971797.619,47117.46032,22,98.16137566,59.49174283,weight,1,SKUT2
2,4,Columbus,Form & Function,Domestic,111392.8571,95055.2381,27,9.16813639,97.79345483,volume,1,SKUD2
2,4,Columbus,VoltEdge,International,997285.7143,122742.8571,35,63.31972789,97.41496599,volume,1,SKUE2
2,4,Sacramento,The Write Stuff,International,16230.71429,375.7109788,1,36.06825397,10.43641608,weight,1,SKUW1
2,4,Sacramento,Canvas & Co.,Domestic,21461.04762,458.445657,1,47.69121693,12.73460158,weight,2,"SKUA1,SKUA3"
2,4,Sacramento,Bound to Learn,Domestic,599422.619,28590.83829,14,95.14644747,56.72785376,weight,2,"SKUT3,SKUT4"
2,4,Sacramento,Form & Function,Domestic,475834.7619,249514.6667,70,15.10586546,99.01375661,volume,2,"SKUD3,SKUC2"
2,4,Austin,Bound to Learn,Domestic,30990.47619,903.8888889,1,68.86772487,25.10802469,weight,1,SKUT1
2,4,Austin,Form & Function,Domestic,220727.1429,60235.72751,17,28.85322129,98.42439136,volume,2,"SKUD1,SKUC1"
2,4,Austin,VoltEdge,International,140482.381,15596.26698,5,62.43661376,86.64592764,volume,2,"SKUE1,SKUE3"
2,5,Columbus,The Write Stuff,International,68166.66667,1262.345679,2,75.74074074,17.53257888,weight,2,"SKUW2,SKUW3"
2,5,Columbus,Canvas & Co.,Domestic,10775.42857,363.753858,1,23.94539683,10.10427383,weight,1,SKUA2
2,5,Columbus,Bound to Learn,Domestic,1002788.095,48021.34921,23,96.88773867,57.99679856,weight,2,"SKUT1,SKUT2"
2,5,Columbus,Form & Function,Domestic,64463.33333,117875.8095,33,4.340965208,99.22206189,volume,1,SKUD3
2,5,Columbus,VoltEdge,International,140482.381,15596.26698,5,62.43661376,86.64592764,volume,2,"SKUE1,SKUE3"
2,5,Sacramento,Form & Function,Domestic,557142.8571,185628.2751,52,23.80952381,99.16040338,volume,2,"SKUC1,SKUC2"
2,5,Austin,The Write Stuff,International,16230.71429,375.7109788,1,36.06825397,10.43641608,weight,1,SKUW1
2,5,Austin,Canvas & Co.,Domestic,21461.04762,458.445657,1,47.69121693,12.73460158,weight,2,"SKUA1,SKUA3"
2,5,Austin,Bound to Learn,Domestic,599422.619,28590.83829,14,95.14644747,56.72785376,weight,2,"SKUT3,SKUT4"
2,5,Austin,Form & Function,Domestic,186348.5714,101301.5476,29,14.27958402,97.03213373,volume,2,"SKUD1,SKUD2"
2,5,Austin,VoltEdge,International,997285.7143,122742.8571,35,63.31972789,97.41496599,volume,1,SKUE2
2,6,Columbus,Bound to Learn,Domestic,55427.38095,1616.631944,2,61.58597884,22.45322145,weight,2,"SKUT1,SKUT4"
2,6,Columbus,Form & Function,Domestic,550790.4762,255760.9762,72,16.99970606,98.67321612,volume,3,"SKUD1,SKUD3,SKUC2"
2,6,Columbus,VoltEdge,International,1088866.667,137395.8095,39,62.04368471,97.86026319,volume,2,"SKUE2,SKUE3"
2,6,Sacramento,The Write Stuff,International,16230.71429,375.7109788,1,36.06825397,10.43641608,weight,1,SKUW1
2,6,Sacramento,Canvas & Co.,Domestic,27343.52381,777.956239,1,60.76338624,21.60989553,weight,2,"SKUA2,SKUA3"
2,6,Sacramento,Bound to Learn,Domestic,574985.7143,27878.09524,13,98.28815629,59.56857957,weight,1,SKUT3
2,6,Sacramento,Form & Function,Domestic,257164.2857,149044.6561,42,13.60657596,98.57450799,volume,2,"SKUD2,SKUC1"
2,6,Sacramento,VoltEdge,International,48901.42857,943.3145944,2,54.33492063,13.10159159,weight,1,SKUE1
2,6,Austin,The Write Stuff,International,68166.66667,1262.345679,2,75.74074074,17.53257888,weight,2,"SKUW2,SKUW3"
2,6,Austin,Canvas & Co.,Domestic,4892.952381,44.24327601,1,10.87322751,1.228979889,weight,1,SKUA1
2,6,Austin,Bound to Learn,Domestic,971797.619,47117.46032,22,98.16137566,59.49174283,weight,1,SKUT2
2,7,Columbus,Form & Function,Domestic,186348.5714,101301.5476,29,14.27958402,97.03213373,volume,2,"SKUD1,SKUD2"
2,7,Columbus,VoltEdge,International,1046187.143,123686.1717,35,66.4245805,98.16362836,volume,2,"SKUE1,SKUE2"
2,7,Sacramento,The Write Stuff,International,84397.38095,1638.056658,2,93.77486772,22.75078691,weight,3,"SKUW1,SKUW2,SKUW3"
2,7,Sacramento,Canvas & Co.,Domestic,15668.38095,407.997134,1,34.81862434,11.33325372,weight,2,"SKUA1,SKUA2"
2,7,Sacramento,Bound to Learn,Domestic,1027225,48734.09226,23,99.24879227,58.85759935,weight,3,"SKUT1,SKUT2,SKUT4"
2,7,Sacramento,Form & Function,Domestic,475834.7619,249514.6667,70,15.10586546,99.01375661,volume,2,"SKUD3,SKUC2"
2,7,Sacramento,VoltEdge,International,91580.95238,14652.95238,5,40.7026455,81.40529101,volume,1,SKUE3
2,7,Austin,Canvas & Co.,Domestic,16568.09524,414.202381,1,36.81798942,11.50562169,weight,1,SKUA3
2,7,Austin,Bound to Learn,Domestic,574985.7143,27878.09524,13,98.28815629,59.56857957,weight,1,SKUT3
2,7,Austin,Form & Function,Domestic,145771.4286,53989.41799,15,21.5957672,99.98040368,volume,1,SKUC1
2,8,Columbus,Bound to Learn,Domestic,30990.47619,903.8888889,1,68.86772487,25.10802469,weight,1,SKUT1
2,8,Columbus,Form & Function,Domestic,411371.4286,131638.8571,37,24.70699271,98.82797083,volume,1,SKUC2
2,8,Columbus,VoltEdge,International,997285.7143,122742.8571,35,63.31972789,97.41496599,volume,1,SKUE2
2,8,Sacramento,Canvas & Co.,Domestic,16568.09524,414.202381,1,36.81798942,11.50562169,weight,1,SKUA3
2,8,Sacramento,Form & Function,Domestic,139419.0476,124122.119,35,8.852003023,98.50961829,volume,2,"SKUD1,SKUD3"
2,8,Sacramento,VoltEdge,International,91580.95238,14652.95238,5,40.7026455,81.40529101,volume,1,SKUE3
2,8,Austin,The Write Stuff,International,84397.38095,1638.056658,2,93.77486772,22.75078691,weight,3,"SKUW1,SKUW2,SKUW3"
2,8,Austin,Canvas & Co.,Domestic,15668.38095,407.997134,1,34.81862434,11.33325372,weight,2,"SKUA1,SKUA2"
2,8,Austin,Bound to Learn,Domestic,1571220.238,75708.29861,35,99.76001512,60.08595128,weight,3,"SKUT2,SKUT3,SKUT4"
2,8,Austin,Form & Function,Domestic,257164.2857,149044.6561,42,13.60657596,98.57450799,volume,2,"SKUD2,SKUC1"
2,8,Austin,VoltEdge,International,48901.42857,943.3145944,2,54.33492063,13.10159159,weight,1,SKUE1
2,9,Columbus,The Write Stuff,International,37966.66667,703.0864198,1,84.37037037,19.53017833,weight,1,SKUW2
2,9,Columbus,Bound to Learn,Domestic,574985.7143,27878.09524,13,98.28815629,59.56857957,weight,1,SKUT3
2,9,Columbus,Form & Function,Domestic,220727.1429,60235.72751,17,28.85322129,98.42439136,volume,2,"SKUD1,SKUC1"
2,9,Columbus,VoltEdge,International,997285.7143,122742.8571,35,63.31972789,97.41496599,volume,1,SKUE2
2,9,Sacramento,The Write Stuff,International,16230.71429,375.7109788,1,36.06825397,10.43641608,weight,1,SKUW1
2,9,Sacramento,Bound to Learn,Domestic,24436.90476,712.7430556,1,54.3042328,19.79841821,weight,1,SKUT4
2,9,Sacramento,Form & Function,Domestic,411371.4286,131638.8571,37,24.70699271,98.82797083,volume,1,SKUC2
2,9,Sacramento,VoltEdge,International,140482.381,15596.26698,5,62.43661376,86.64592764,volume,2,"SKUE1,SKUE3"
2,9,Austin,The Write Stuff,International,30200,559.2592593,1,67.11111111,15.53497942,weight,1,SKUW3
2,9,Austin,Canvas & Co.,Domestic,32236.47619,822.199515,1,71.63661376,22.83887542,weight,3,"SKUA1,SKUA2,SKUA3"
2,9,Austin,Bound to Learn,Domestic,1002788.095,48021.34921,23,96.88773867,57.99679856,weight,2,"SKUT1,SKUT2"
2,9,Austin,Form & Function,Domestic,175856.1905,212931.0476,60,6.51319224,98.57918871,volume,2,"SKUD2,SKUD3"
2,10,Columbus,The Write Stuff,International,16230.71429,375.7109788,1,36.06825397,10.43641608,weight,1,SKUW1
2,10,Columbus,Canvas & Co.,Domestic,32236.47619,822.199515,1,71.63661376,22.83887542,weight,3,"SKUA1,SKUA2,SKUA3"
2,10,Columbus,Bound to Learn,Domestic,574985.7143,27878.09524,13,98.28815629,59.56857957,weight,1,SKUT3
2,10,Sacramento,The Write Stuff,International,30200,559.2592593,1,67.11111111,15.53497942,weight,1,SKUW3
2,10,Sacramento,Bound to Learn,Domestic,55427.38095,1616.631944,2,61.58597884,22.45322145,weight,2,"SKUT1,SKUT4"
2,10,Sacramento,Form & Function,Domestic,332120,155290.9656,44,16.77373737,98.03722576,volume,3,"SKUD1,SKUD2,SKUC1"
2,10,Sacramento,VoltEdge,International,1137768.095,138339.1241,39,64.8300909,98.53213969,volume,3,"SKUE1,SKUE2,SKUE3"
2,10,Austin,The Write Stuff,International,37966.66667,703.0864198,1,84.37037037,19.53017833,weight,1,SKUW2
2,10,Austin,Bound to Learn,Domestic,971797.619,47117.46032,22,98.16137566,59.49174283,weight,1,SKUT2
2,10,Austin,Form & Function,Domestic,475834.7619,249514.6667,70,15.10586546,99.01375661,volume,2,"SKUD3,SKUC2"
2,11,Columbus,The Write Stuff,International,30200,559.2592593,1,67.11111111,15.53497942,weight,1,SKUW3
2,11,Columbus,Canvas & Co.,Domestic,10775.42857,363.753858,1,23.94539683,10.10427383,weight,1,SKUA2
2,11,Columbus,Bound to Learn,Domestic,971797.619,47117.46032,22,98.16137566,59.49174283,weight,1,SKUT2
2,11,Columbus,Form & Function,Domestic,186348.5714,101301.5476,29,14.27958402,97.03213373,volume,2,"SKUD1,SKUD2"
2,11,Sacramento,The Write Stuff,International,54197.38095,1078.797399,2,60.21931217,14.9832972,weight,2,"SKUW1,SKUW2"
2,11,Sacramento,Canvas & Co.,Domestic,4892.952381,44.24327601,1,10.87322751,1.228979889,weight,1,SKUA1
2,11,Sacramento,Bound to Learn,Domestic,605976.1905,28781.98413,14,96.1866969,57.10711136,weight,2,"SKUT1,SKUT3"
2,11,Sacramento,Form & Function,Domestic,621606.1905,303504.0847,85,16.25114223,99.18434139,volume,3,"SKUD3,SKUC1,SKUC2"
2,11,Sacramento,VoltEdge,International,140482.381,15596.26698,5,62.43661376,86.64592764,volume,2,"SKUE1,SKUE3"
2,11,Austin,Canvas & Co.,Domestic,16568.09524,414.202381,1,36.81798942,11.50562169,weight,1,SKUA3
2,11,Austin,Bound to Learn,Domestic,24436.90476,712.7430556,1,54.3042328,19.79841821,weight,1,SKUT4
2,11,Austin,VoltEdge,International,997285.7143,122742.8571,35,63.31972789,97.41496599,volume,1,SKUE2
2,12,Columbus,The Write Stuff,International,37966.66667,703.0864198,1,84.37037037,19.53017833,weight,1,SKUW2
2,12,Columbus,Canvas & Co.,Domestic,16568.09524,414.202381,1,36.81798942,11.50562169,weight,1,SKUA3
2,12,Columbus,Bound to Learn,Domestic,24436.90476,712.7430556,1,54.3042328,19.79841821,weight,1,SKUT4
2,12,Columbus,Form & Function,Domestic,475834.7619,249514.6667,70,15.10586546,99.01375661,volume,2,"SKUD3,SKUC2"
2,12,Sacramento,Canvas & Co.,Domestic,4892.952381,44.24327601,1,10.87322751,1.228979889,weight,1,SKUA1
2,12,Sacramento,Form & Function,Domestic,186348.5714,101301.5476,29,14.27958402,97.03213373,volume,2,"SKUD1,SKUD2"
2,12,Sacramento,VoltEdge,International,91580.95238,14652.95238,5,40.7026455,81.40529101,volume,1,SKUE3
2,12,Austin,The Write Stuff,International,46430.71429,934.9702381,2,51.58968254,12.98569775,weight,2,"SKUW1,SKUW3"
2,12,Austin,Canvas & Co.,Domestic,10775.42857,363.753858,1,23.94539683,10.10427383,weight,1,SKUA2
2,12,Austin,Bound to Learn,Domestic,1577773.81,75899.44444,36,97.39344503,58.56438615,weight,3,"SKUT1,SKUT2,SKUT3"
2,12,Austin,Form & Function,Domestic,145771.4286,53989.41799,15,21.5957672,99.98040368,volume,1,SKUC1
2,12,Austin,VoltEdge,International,1046187.143,123686.1717,35,66.4245805,98.16362836,volume,2,"SKUE1,SKUE2"
2,13,Columbus,The Write Stuff,International,54197.38095,1078.797399,2,60.21931217,14.9832972,weight,2,"SKUW1,SKUW2"
2,13,Columbus,Canvas & Co.,Domestic,32236.47619,822.199515,1,71.63661376,22.83887542,weight,3,"SKUA1,SKUA2,SKUA3"
2,13,Columbus,Bound to Learn,Domestic,996234.5238,47830.20337,23,96.25454336,57.7659461,weight,2,"SKUT2,SKUT4"
2,13,Columbus,Form & Function,Domestic,74955.71429,6246.309524,2,83.28412698,86.75429894,volume,1,SKUD1
2,13,Sacramento,The Write Stuff,International,30200,559.2592593,1,67.11111111,15.53497942,weight,1,SKUW3
2,13,Sacramento,Bound to Learn,Domestic,605976.1905,28781.98413,14,96.1866969,57.10711136,weight,2,"SKUT1,SKUT3"
2,13,Sacramento,Form & Function,Domestic,175856.1905,212931.0476,60,6.51319224,98.57918871,volume,2,"SKUD2,SKUD3"
2,13,Sacramento,VoltEdge,International,140482.381,15596.26698,5,62.43661376,86.64592764,volume,2,"SKUE1,SKUE3"
2,13,Austin,Form & Function,Domestic,557142.8571,185628.2751,52,23.80952381,99.16040338,volume,2,"SKUC1,SKUC2"
2,13,Austin,VoltEdge,International,997285.7143,122742.8571,35,63.31972789,97.41496599,volume,1,SKUE2
2,14,Columbus,The Write Stuff,International,30200,559.2592593,1,67.11111111,15.53497942,weight,1,SKUW3
2,14,Columbus,Form & Function,Domestic,175856.1905,212931.0476,60,6.51319224,98.57918871,volume,2,"SKUD2,SKUD3"
2,14,Columbus,VoltEdge,International,91580.95238,14652.95238,5,40.7026455,81.40529101,volume,1,SKUE3
2,14,Sacramento,The Write Stuff,International,54197.38095,1078.797399,2,60.21931217,14.9832972,weight,2,"SKUW1,SKUW2"
2,14,Sacramento,Canvas & Co.,Domestic,21461.04762,458.445657,1,47.69121693,12.73460158,weight,2,"SKUA1,SKUA3"
2,14,Sacramento,Bound to Learn,Domestic,1027225,48734.09226,23,99.24879227,58.85759935,weight,3,"SKUT1,SKUT2,SKUT4"
2,14,Sacramento,Form & Function,Domestic,74955.71429,6246.309524,2,83.28412698,86.75429894,volume,1,SKUD1
2,14,Sacramento,VoltEdge,International,48901.42857,943.3145944,2,54.33492063,13.10159159,weight,1,SKUE1
2,14,Austin,Canvas & Co.,Domestic,10775.42857,363.753858,1,23.94539683,10.10427383,weight,1,SKUA2
2,14,Austin,Bound to Learn,Domestic,574985.7143,27878.09524,13,98.28815629,59.56857957,weight,1,SKUT3
2,14,Austin,Form & Function,Domestic,557142.8571,185628.2751,52,23.80952381,99.16040338,volume,2,"SKUC1,SKUC2"
2,14,Austin,VoltEdge,International,997285.7143,122742.8571,35,63.31972789,97.41496599,volume,1,SKUE2
2,15,Columbus,The Write Stuff,International,37966.66667,703.0864198,1,84.37037037,19.53017833,weight,1,SKUW2
2,15,Columbus,Canvas & Co.,Domestic,15668.38095,407.997134,1,34.81862434,11.33325372,weight,2,"SKUA1,SKUA2"
2,15,Columbus,Bound to Learn,Domestic,55427.38095,1616.631944,2,61.58597884,22.45322145,weight,2,"SKUT1,SKUT4"
2,15,Columbus,Form & Function,Domestic,74955.71429,6246.309524,2,83.28412698,86.75429894,volume,1,SKUD1
2,15,Sacramento,The Write Stuff,International,46430.71429,934.9702381,2,51.58968254,12.98569775,weight,2,"SKUW1,SKUW3"
2,15,Sacramento,Canvas & Co.,Domestic,16568.09524,414.202381,1,36.81798942,11.50562169,weight,1,SKUA3
2,15,Sacramento,Bound to Learn,Domestic,1546783.333,74995.55556,35,98.20846561,59.52028219,weight,2,"SKUT2,SKUT3"
2,15,Sacramento,Form & Function,Domestic,321627.619,266920.4656,75,9.529707231,98.85943171,volume,3,"SKUD2,SKUD3,SKUC1"
2,15,Sacramento,VoltEdge,International,140482.381,15596.26698,5,62.43661376,86.64592764,volume,2,"SKUE1,SKUE3"
2,15,Austin,Form & Function,Domestic,411371.4286,131638.8571,37,24.70699271,98.82797083,volume,1,SKUC2
2,15,Austin,VoltEdge,International,997285.7143,122742.8571,35,63.31972789,97.41496599,volume,1,SKUE2
2,16,Columbus,The Write Stuff,International,54197.38095,1078.797399,2,60.21931217,14.9832972,weight,2,"SKUW1,SKUW2"
2,16,Columbus,Bound to Learn,Domestic,1027225,48734.09226,23,99.24879227,58.85759935,weight,3,"SKUT1,SKUT2,SKUT4"
2,16,Sacramento,The Write Stuff,International,30200,559.2592593,1,67.11111111,15.53497942,weight,1,SKUW3
2,16,Sacramento,Canvas & Co.,Domestic,15668.38095,407.997134,1,34.81862434,11.33325372,weight,2,"SKUA1,SKUA2"
2,16,Sacramento,Form & Function,Domestic,396583.3333,273166.7751,76,11.5960039,99.84165758,volume,4,"SKUD1,SKUD2,SKUD3,SKUC1"
2,16,Sacramento,VoltEdge,International,48901.42857,943.3145944,2,54.33492063,13.10159159,weight,1,SKUE1
2,16,Austin,Canvas & Co.,Domestic,16568.09524,414.202381,1,36.81798942,11.50562169,weight,1,SKUA3
2,16,Austin,Bound to Learn,Domestic,574985.7143,27878.09524,13,98.28815629,59.56857957,weight,1,SKUT3
2,16,Austin,Form & Function,Domestic,411371.4286,131638.8571,37,24.70699271,98.82797083,volume,1,SKUC2
